title,ingredients,directions,link,source,NER,portions
Smoothie mangue-gingembre-fraise,"250 ml de mangue pelée hachée, 250 ml de fraises équeutées, 188 ml de glace pilée, 125 ml de yaourt à la vanille faible en gras, 62 ml d'eau froide, 2 cuillères à café de gingembre confit haché, 2 cuillères à café de miel",[« Mélanger tous les ingrédients dans un mixeur et mixer jusqu'à obtenir une purée homogène. Verser dans deux verres. »],www.myrecipes.com/recipe/mango-ginger-strawberry-smoothie,Gathered,"[""mangue"", ""fraises équeutées"", ""glace pilée"", ""yaourt à la vanille allégé"", ""eau froide"", ""gingembre"", ""miel""]",3
Smoothie Passion-Pêche,"250 ml de nectar de fruit de la passion, 500 ml de pêches pelées et tranchées, 8 onces de yaourt à la vanille sans matières grasses, 1/8 cuillère à café d'extrait d'amande, 1/8 cuillère à café de gingembre moulu","[« Mélanger 250 ml de nectar de fruit de la passion (au rayon jus), 500 ml de pêches pelées et coupées en tranches, 225 g de yaourt à la vanille sans matières grasses, 80 ml d'extrait d'amande, 80 ml de gingembre moulu et 5 à 6 glaçons dans un mixeur. Mixer jusqu'à obtenir une consistance lisse et verser dans 4 grands verres. Garnir de tranches de pêches supplémentaires, si désiré. »]",www.myrecipes.com/recipe/passion-peach-smoothie,Gathered,"[""nectar de fruit de la passion"", ""pêches"", ""vanille"", ""amande"", ""gingembre moulu""]",2
Smoothie vert Go-Getter,"125 ml de lait de soja léger à la vanille, 1 carton (5,3 onces) de yaourt grec sans gras avec du miel, 1 kiwi pelé en dés, 250 ml (1/2 pouce) de melon miel en dés, 250 ml de jeunes pousses d'épinards en sac, 250 ml de banane mûre tranchée, congelée (environ 1 grosse)",[« Placez tous les ingrédients dans un mixeur ; mixez jusqu'à obtenir une consistance lisse. Servez immédiatement. »],www.myrecipes.com/recipe/go-getter-green-smoothie,Gathered,"[""lait de soja léger à la vanille"", ""miel"", ""melon"", ""jeunes épinards"", ""banane""]",3
"Smoothie kiwi, orange et pomme","« 8 kiwis », « 2 pommes », « 8 oranges », « 2 cuillères à café de sucre cristallisé Baker's Corner »","[« Pelez les kiwis et coupez-les en quartiers. Retirez le cœur blanc et jetez-le. », « Pelez les pommes, retirez le cœur et jetez-le, puis coupez-les en morceaux de taille moyenne. », « Coupez les oranges en deux. Pressez-les et filtrez-les. », « Dans un blender, ajoutez les kiwis, les pommes, le jus d'orange et le sucre. Mixez jusqu'à obtenir une consistance lisse. », « Servez frais. », « Conseil : », « Pour un smoothie froid, laissez les fruits au réfrigérateur pendant au moins 1 heure. »]",www.myrecipes.com/recipe/kiwi-orange-apple-smoothie,Gathered,"[""kiwis"", ""pommes"", ""oranges"", ""sucre""]",1
Smoothie Double C,"« 1 petite papaye (250 g) (de préférence de type fraise), pelée et hachée », « 62 ml de yaourt glacé à la vanille faible en gras ou de kéfir », « 1 1/2 cuillère à soupe de nectar d'agave léger, divisé », « 1 cuillère à soupe de jus de citron vert frais », « 1 kiwi pelé et haché, divisé »","[« Réduisez la papaye en purée au mixeur avec du yaourt glacé, 1 cuillère à soupe de nectar d'agave et du jus de citron vert. Versez dans un verre de service refroidi. », « Rincez le mixeur et réduisez les kiwis en purée, en réservant une tranche, avec la 1/2 cuillère à soupe d'agave restante, jusqu'à obtenir une consistance lisse. Déposez le mélange sur la papaye et décorez d'une tranche de kiwi ; servez. »]",www.myrecipes.com/recipe/double-c-smoothie,Gathered,"[""papaye"", ""vanille allégée"", ""jus de citron vert"", ""kiwi pelé""]",1
Smoothie Pog,"250 ml de yaourt grec nature sans matières grasses, 250 ml de nectar de fruit de la passion, 250 ml de nectar de goyave, 167 ml de jus d'orange frais, 250 ml de glace pilée","[« Mettez 250 ml de yaourt grec nature sans matières grasses dans un mixeur. Ajoutez 250 ml de nectar de fruit de la passion, 250 ml de nectar de goyave et 1/2 tasse de jus d'orange frais ; mixez jusqu'à obtenir une consistance lisse. Ajoutez 250 ml de glace pilée ; mixez jusqu'à obtenir une consistance lisse. Versez dans des verres. Servez immédiatement. », « Conseil smoothie : choisissez des fruits et légumes mûrs de saison pour une boisson au goût optimal. Si vous préférez les smoothies aux fruits très épais, congelez les fruits avant de les mixer. »]",www.myrecipes.com/recipe/pog-smoothie,Gathered,"[« Yaourt grec », « nectar de fruit de la passion », « nectar de goyave », « jus d'orange », « glace pilée »]",4
Smoothie banane-amande épicé,"1 banane mûre, 250 ml de lait d'amande non sucré, 1 cuillère à soupe de beurre d'amande, 1/2 cuillère à café de cardamome moulue, 1 cuillère à soupe de miel, 2 glaçons","[""Mélanger tous les ingrédients dans un mixeur et réduire en purée jusqu'à obtenir une consistance lisse.""]",www.myrecipes.com/recipe/spiced-banana-almond-smoothie,Gathered,"[""banane"", ""lait d'amande non sucré"", ""beurre d'amande"", ""cardamome moulue"", ""miel"", ""cubes""]",1
Smoothie orange-mangue,"1 mangue, pelée, épépinée et hachée, 8 glaçons, 125 ml de Lillet Blanc*, 125 ml de jus d'orange frais, Garniture : quartiers d'orange","[« Mélanger les quatre premiers ingrédients dans un blender. Mixer jusqu'à obtenir une consistance lisse. Garnir si désiré et servir immédiatement. », « *Le Lillet Blanc est un apéritif français à base de vin blanc, de brandy, de fruits et d'herbes. »]",www.myrecipes.com/recipe/orange-mango-smoothie,Gathered,"[""mangue"", ""cubes"", ""Lillet"", ""jus d'orange"", ""quartiers d'orange""]",1
Smoothie éclatant au beurre de cacahuète et à la banane,"250 ml de yaourt nature faible en gras, 1 cuillère à café de miel, 1 cuillère à café d'extrait de vanille, 250 ml de bananes congelées tranchées, 2 cuillères à soupe de beurre de cacahuète, 62 ml de glace","[« Dans un mixeur, mélanger le yaourt, le miel, la vanille, les bananes, le beurre de cacahuète et la glace ; mélanger jusqu'à obtenir une consistance lisse. »]",www.myrecipes.com/recipe/peanut-butter-banana-smoothie,Gathered,"[""yaourt"", ""miel"", ""vanille"", ""bananes"", ""beurre de cacahuète""]",2
Smoothie soja fraise-banane,"« 500 ml de fraises fraîches, équeutées et coupées en deux (environ 10 fraises) », « 1 125 ml de lait de soja à la vanille faible en gras », « 1 1/2 cuillère à soupe de miel », « 1/2 cuillère à café d'extrait de vanille », « 1 banane, tranchée », « 250 ml de garniture fouettée sans gras congelée, décongelée »","[« Mélanger les 5 premiers ingrédients dans un mixeur jusqu'à obtenir une consistance lisse. Garnir chaque portion de 60 ml de crème fouettée. Servir immédiatement. », « Valeur en glucides : 15 »]",www.myrecipes.com/recipe/strawberry-banana-soy-smoothie,Gathered,"[""fraises fraîches"", ""vanille faible"", ""miel"", ""vanille"", ""banane""]",3
Smoothie triple melon,"« 2 125 ml de pastèque hachée et sans pépins », « 125 ml de jus d'orange », « 2 cuillères à café de miel », « 2 125 ml (1 pouce) de cantaloup en cubes, congelé », « 250 ml (1 pouce) de melon miel en cubes, congelé »","[« Placer les 3 premiers ingrédients dans un blender ; mixer jusqu'à obtenir une consistance lisse. », « Retirer la partie centrale du couvercle du blender ; fixer le couvercle sur le blender. Avec le blender allumé, déposer le cantaloup et le melon miel au centre du couvercle ; mixer jusqu'à obtenir une consistance lisse. »]",www.myrecipes.com/recipe/triple-melon-smoothie,Gathered,"[""pastèque sans pépins"", ""jus d'orange"", ""miel"", ""cantaloup"", ""melon miel""]",2
Smoothie tropical crémeux et onctueux,"« 4 cuillères à café de noix de coco râpée non sucrée (facultatif) », « 500 ml de morceaux d'ananas frais ou surgelés », « 250 ml de yaourt grec nature faible en gras », « 250 ml de lait de coco léger », « 250 ml de glace pilée ou de glaçons », « 3 cuillères à soupe de miel »","[« Si vous souhaitez garnir de noix de coco, faites-la griller au préalable. Faites chauffer une petite poêle à feu moyen. Ajoutez les flocons de noix de coco ; faites cuire en remuant fréquemment pendant 1 à 2 minutes ou jusqu’à ce qu’ils soient dorés. », « Mettez l’ananas, le yaourt, le lait de coco, les glaçons et le miel dans un blender. Mixez à vitesse maximale pendant 60 secondes ou jusqu’à obtenir la consistance désirée. », « Versez dans de grands verres. Garnissez chaque portion d’une cuillère à café de noix de coco râpée grillée, si vous le souhaitez. Servez les smoothies immédiatement. », « MyRecipes collabore avec Let’s Move!, le Partenariat pour une Amérique plus saine et MyPlate de l’USDA afin d’offrir à tous ceux qui recherchent des options plus saines un accès à une mine de recettes pour créer des assiettes saines et savoureuses. Pour plus d’informations sur la création d’une assiette saine, rendez-vous sur www.choosemyplate.gov. »]",www.myrecipes.com/recipe/creamy-dreamy-tropical-smoothi,Gathered,"[""noix de coco"", ""ananas"", ""yaourt"", ""lait de coco léger"", ""glace pilée"", ""miel""]",4
Smoothie pomme-baies,"250 ml de jus d'orange, Peaux de 4 grosses pommes, 1 125 ml de baies mélangées surgelées, 1 cuillère à soupe de miel",Mixez le jus d'orange et les pelures de pomme au mixeur pendant 30 secondes ou jusqu'à obtenir une consistance lisse. Ajoutez les fruits rouges surgelés et le miel. Mixez pendant 15 secondes.,www.myrecipes.com/recipe/apple-berry-smoothie,Gathered,"[""jus d'orange"", ""écorces de"", ""miel""]",1
"Smoothie à l'ananas, à la goyave (Feijoa) et à la fraise","250 ml de goyaves ananas pelées, épépinées et hachées, 6 fraises moyennes, équeutées et coupées en deux, 62 ml de yaourt nature, 62 ml de jus d'orange, 1 à 2 cuillères à soupe de nectar d'agave, 2 tranches de goyave transversales","[« Faire tourner les fruits, le yaourt, le jus d'orange et le nectar d'agave avec 250 ml de glace dans un mixeur jusqu'à obtenir une consistance lisse, environ 1 minute. Verser dans deux verres et garnir chacun d'une tranche de goyave. »]",www.myrecipes.com/recipe/pineapple-guava-strawberry-smoothie,Gathered,"[""ananas goyaves"", ""fraises"", ""yaourt nature"", ""jus d'orange"", ""nectar"", ""goyave""]",1
Smoothie antioxydant pour le petit-déjeuner,"« 167 ml de bleuets surgelés », « 167 ml de jus de canneberge sans sucre ajouté », « 250 ml. à thé de nectar d'agave », « 2 pruneaux dénoyautés »","[« Mélangez 2/3 de tasse de myrtilles surgelées, 2/3 de tasse de jus de canneberge sans sucre ajouté, 1 c. à thé de nectar d'agave et 2 pruneaux dénoyautés. », « Conseil : les myrtilles et les canneberges sont plus riches en antioxydants que presque tous les autres fruits et légumes. Elles sont également d'excellentes sources de fibres et de vitamine C. »]",www.myrecipes.com/recipe/antioxidant-breakfast-smoothie,Gathered,"[« myrtilles surgelées », « jus de canneberge », « nectar », « pruneaux »]",2
Smoothie au thé vert épicé,"188 ml de thé vert fort, frais, 1/8 cuillère à café de poivre de Cayenne, Jus d'un citron (2-3 cuillères à soupe), 2 cuillères à café de nectar d'agave, 1 petite poire, avec la peau, coupée en morceaux, 2 cuillères à soupe de yaourt nature sans matières grasses, 6-8 glaçons",[« Mettez tous les ingrédients dans un mixeur. Mixez jusqu'à obtenir une consistance lisse. Buvez frais. »],www.myrecipes.com/recipe/spiced-green-tea-smoothie,Gathered,"[""thé vert fort"", ""poivre de Cayenne"", ""citron"", ""nectar"", ""poire"", ""yaourt""]",1
Smoothie cerise-amande,"« 1 sac de 10 g de cerises douces surgelées », « 3 cuillères à soupe de beurre d'amande », « 1 cuillère à soupe de miel », « 125 ml de yaourt à la vanille faible en gras », « 62 ml de lait faible en gras »",[« Mettez tous les ingrédients dans un blender et mixez jusqu'à obtenir une consistance lisse. Versez dans des verres et servez immédiatement. »],www.myrecipes.com/recipe/cherry-almond-smoothie,Gathered,"[« cerises douces », « beurre d'amandes », « miel », « yaourt à la vanille allégé », « lait allégé »]",1
Smoothie gourmand tropical,"250 ml de cubes d'ananas frais ou congelés non sucrés (comme Dole), plus un quartier d'ananas pour la garniture, 125 ml de tofu soyeux moelleux, 125 ml de sorbet à la noix de coco, 1 cuillère à soupe de jus de citron vert frais, 1 cuillère à soupe de feuilles de menthe fraîche hachées, 1/2 cuillère à café de gingembre frais pelé et haché, 2 cuillères à soupe d'eau froide",[« Réduisez tous les ingrédients en purée dans un mixeur jusqu'à obtenir une consistance lisse. Versez dans un verre réfrigéré et décorez d'un quartier d'ananas ; servez. »],www.myrecipes.com/recipe/tropical-treat-smoothie,Gathered,"[""ananas"", ""soyeux"", ""sorbet coco"", ""jus de citron vert"", ""feuilles de menthe"", ""gingembre frais"", ""eau froide""]",2
Smoothie alcalinisant,"62 ml de lait de coco, 1/4 concombre, 1/2 banane, 1 kiwi, Une poignée d'épinards, Une poignée de glaçons","[« Mélangez 60 ml de lait de coco, 60 g de concombre, 1/2 banane, 1 kiwi, une poignée d'épinards et une poignée de glaçons (facultatif). », « Conseil : le kiwi est un superaliment méconnu, surtout pour ses propriétés alcalines. Il est également une excellente source de calcium, d'acide folique et de vitamine C. »]",www.myrecipes.com/recipe/alkaline-boosting-smoothie,Gathered,"[""lait de coco"", ""concombre"", ""banane"", ""fruit"", ""poignée d'épinards"", ""poignée de glaçons""]",1
Smoothie vert énergisant,"125 ml de chou frisé vert, 62 ml de chou vert, 62 ml de jeunes pousses d'épinards, 62 ml de feuilles de moutarde, 125 ml d'ananas surgelé, haché, 62 ml de bleuets surgelés, 62 ml de fraises, tranchées, 1 banane, tranchée, 250 ml de lait d'amande",[« Réduisez tous les ingrédients en purée dans un mixeur. Bon appétit. »],www.myrecipes.com/recipe/power-green-smoothie,Gathered,"[« chou frisé vert », « chou vert », « jeunes pousses d'épinards », « feuilles de moutarde », « ananas congelé », « myrtilles congelées », « fraises », « banane », « lait d'amande »]",3
Smoothie yaourt-fruits,"« 500 ml de lait écrémé », « 1 contenant (8 onces) de yogourt à la vanille faible en gras », « 125 ml de concentré de jus d'ananas-orange décongelé », « 500 ml de fraises surgelées », « 1 banane, hachée grossièrement »","[« Mixez tous les ingrédients au blender jusqu'à obtenir une consistance lisse, en raclant les parois. Servez immédiatement. », « MyRecipes collabore avec », « le Partnership for a Healthier America » et « MyPlate » de l'USDA pour offrir à tous ceux qui recherchent des options plus saines un accès à une mine de recettes pour créer des assiettes saines et savoureuses. Pour plus d'informations sur la création d'une assiette saine, consultez », «. »]",www.myrecipes.com/recipe/yogurt-fruit-smoothie,Gathered,"[""lait"", ""yaourt"", ""ananas"", ""fraises congelées"", ""banane""]",4
